UniqueCount	AmbigCount
0	156094
0	25501
0	243862
0	1986
0	37088
0	29083128
0	361
0	158
0	98
0	46
0	19
0	7
0	6
0	14
0	8
0	1
0	7
0	2
0	0
0	5
0	0
0	0
0	2
0	1
0	1
0	1
0	0
0	3
0	3
0	0
0	13
0	0
0	0
0	1
0	0
0	0
0	2
0	1
0	0
0	0
0	1
0	0
0	1
0	1
0	3
0	0
0	7
0	6
0	3
0	2
0	4
0	0
0	8
0	0
0	1
0	34
0	0
0	1
0	0
0	4
0	3
0	1
0	19
0	0
0	0
0	1
0	4
0	1
0	1
0	0
0	4
0	5
0	7
0	0
0	15
0	2
0	0
0	0
0	3
0	0
0	0
0	0
0	0
0	12
0	2
0	13
0	5
0	8
0	3
0	1
0	0
0	0
0	2
0	2
0	2
0	1
0	0
0	0
0	28
0	2
0	3
0	5
0	39
0	0
0	0
0	1
0	1
0	1
0	3
0	1
0	0
0	0
0	5
0	0
0	0
0	1
0	3
0	3
0	0
0	0
0	4
0	5
0	8
0	0
0	1
0	0
0	2
0	3
0	0
0	0
0	0
0	0
0	3
0	20
0	1
0	0
0	2
0	3
0	2
0	1
0	3
0	1
0	4
0	2
0	0
0	0
0	0
0	1
0	0
0	1
0	24
0	0
0	1
0	0
0	5
0	1
0	3
0	0
0	1
0	1
0	3
0	0
0	0
0	0
0	13
0	0
0	0
0	0
0	0
0	1
0	0
0	1
0	10
0	14
0	0
0	4
0	0
0	1
0	2
0	0
0	0
0	0
0	1
0	0
0	1
0	2
0	1
0	4
0	2
0	10
0	2
0	0
0	3
0	0
0	0
0	3
0	8
0	47
0	50
0	0
0	6
0	0
0	0
0	6
0	2
0	0
0	0
0	0
0	0
0	0
0	9
0	0
0	2
0	3
0	0
0	21
0	3
0	0
0	0
0	0
0	0
0	0
0	4
0	2
0	15
0	0
0	8
0	0
0	11
0	6
0	1
0	0
0	0
0	0
0	0
0	3
0	0
0	0
0	0
0	1
0	0
0	2
0	0
0	0
0	1
0	0
0	132
0	0
0	8
0	57
0	1
0	1
0	9
0	0
0	0
0	14
0	4
0	8
0	3
0	0
0	0
0	3
0	0
0	0
0	1
0	3
0	199
0	1
0	5
0	0
0	0
0	0
0	0
0	0
0	4
0	0
0	1
0	1
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	4
0	0
0	0
0	1
0	9
0	0
0	0
0	0
0	5
0	0
0	5
0	2
0	5
0	0
0	0
0	1
0	0
0	1
0	4
0	4
0	0
0	0
0	3
0	0
0	0
0	1
0	6
0	47
0	0
0	0
0	5
0	4
0	0
0	14
0	14
0	0
0	2
0	9
0	9
0	14
0	37
0	0
0	0
0	0
0	5
0	0
0	0
0	0
0	5
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	2
0	6
0	2
0	6
0	9
0	1
0	2
0	0
