UniqueCount	AmbigCount
0	11
0	0
0	0
0	0
0	4
0	7
0	2
0	0
0	0
0	0
0	1
0	2
0	0
0	7
0	3
0	0
0	1
0	0
0	0
0	1
0	0
0	0
0	0
0	5
0	2
0	1
0	4
0	0
0	3
0	8
0	0
0	1
0	0
0	5
0	2
0	0
0	4
0	0
0	10
0	1
0	1
0	0
0	5
0	6
0	10
0	3
0	0
0	8
0	3
0	0
0	0
0	0
0	1
0	0
0	0
0	1
0	0
0	0
0	17
0	5
0	9
0	6
0	1
0	0
0	0
0	19
0	1
0	0
0	614
0	10
0	1
0	1
0	0
0	1
0	0
0	1
0	3
0	0
0	1
0	8
0	1
0	0
0	0
0	0
0	4
0	0
0	0
0	8
0	2
0	2
0	0
0	2
0	0
0	10
0	9
0	0
0	3
0	0
0	15
0	0
0	0
0	0
0	1
0	6
0	1
0	1
0	1
0	10
0	0
0	5
0	0
0	1
0	13
0	0
0	2
0	13
0	6
0	0
0	0
0	9
0	4
0	4
0	0
0	0
0	8
0	0
0	0
0	3
0	5
0	0
0	5
0	0
0	0
0	7
0	25
0	1
0	4155
0	0
0	3
0	1
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	9
0	1
0	5
0	1
0	0
0	3
0	0
0	0
0	7
0	2
0	0
0	2
0	1
0	0
0	3
0	90
0	5
0	0
0	0
0	0
0	1
0	3
0	11
0	1
0	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	14
0	0
0	1
0	0
0	0
0	2
0	2
0	20
0	93
0	3
0	5
0	6
0	0
0	14
0	14
0	0
0	0
0	9
0	3
0	39
0	2
0	0
0	0
0	0
0	3
0	0
0	0
0	58
0	3
0	0
0	0
0	12
0	14
0	2
0	0
0	1
0	0
0	0
0	0
0	1
0	0
0	4
0	4
0	1
0	0
0	0
0	0
0	0
0	6
0	0
0	3
0	4
0	1
0	1
0	0
0	1
0	1
0	2
0	7
0	0
0	0
0	0
0	18
0	9
0	0
0	8
0	9
0	0
0	1
0	1
0	70
0	2
0	0
0	1
0	0
0	0
0	0
0	1
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	1
0	0
0	1
0	0
0	1
0	17
0	0
0	0
0	51
0	0
0	19
0	1
0	5
0	0
0	1
0	4
0	0
0	0
0	11
0	16
0	0
0	3
0	0
0	11
0	1
0	7
0	9
0	1
0	0
0	6
0	13
0	0
0	4
0	3
0	1
0	1
0	2
0	0
0	0
0	1
0	0
0	6
0	7
0	0
0	1
0	1
0	10
0	5
0	0
0	2
0	1
0	2
0	7
0	0
0	1
0	2
0	3
0	0
0	0
0	11
0	0
0	23
0	24
0	0
0	0
0	0
0	5
0	0
0	0
0	0
0	5
0	2
0	7
0	0
0	0
0	0
0	0
0	3
0	4
0	5
0	1
0	1
0	3
0	0
0	4
0	4
0	0
0	23
0	17
0	2
0	1
0	1
0	13
0	4
0	3
0	0
0	1
0	0
0	1
0	1
0	4
0	1
0	0
0	1
0	0
0	0
0	3
0	13
0	0
0	4
0	1
0	0
0	1
0	0
0	3
0	0
0	6
0	0
0	1
0	5
0	1
0	1
0	0
0	0
0	2
0	1
0	0
0	4
0	8
0	4
0	1
0	6
0	2
0	0
0	0
0	0
0	0
0	2
0	37
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	1
0	3
0	2
0	5
0	3
0	1
0	1
0	10
0	9
0	1
0	3
0	0
0	0
0	0
0	0
0	4
0	22
0	0
0	0
0	1
0	0
0	3
0	0
0	3
0	6
0	3
0	3
0	0
0	0
0	0
0	5
0	0
0	0
0	1
0	1
0	0
0	1
0	1
0	2
0	16
0	14
0	12
0	8
0	1
0	1
0	3
0	1
0	10
0	1
0	11
0	0
0	0
0	0
0	10
0	0
0	11
0	8
0	1
0	0
0	3
0	1
0	0
0	0
0	2
0	2
0	402
0	1361
0	4
0	42
0	89
0	154
0	6
0	1455
0	938
0	0
0	8
0	633
0	0
0	46045
0	40
0	16
0	78
0	1
0	46
0	0
0	29
0	31
0	14
0	282
0	54
0	56
0	2
0	1038
0	5
0	86
0	224
0	540
0	307
0	2
0	0
0	0
0	114
0	9
0	9
0	114
0	167
0	149
0	10
0	23
0	0
0	131
0	4
0	29
0	9
0	16
0	3
0	686
0	1425
0	540
0	1307
0	60
0	795
0	604
0	7
0	1
0	471
0	141
0	18
0	0
0	5
0	100
0	210
0	2
0	0
0	7
0	2
0	6
0	137745
0	1
0	208
0	1
0	600
0	1438
0	399
0	23
0	6
0	2318
0	2
0	12
0	1044
0	551
0	109
0	5
0	1799
0	3
0	1
0	5
0	4
0	5
0	625
0	1
0	109
0	0
0	0
0	0
0	21
0	0
0	0
0	0
0	338
0	816
0	79
0	1
0	1
0	1
0	0
0	2
0	5
0	0
0	27
0	0
0	91
0	264
0	0
0	301
0	1
0	219
0	8
0	7627
0	125
0	0
0	41
0	50
0	2688
0	95
0	113
0	204
0	7
0	47
0	191
0	0
0	3491
0	121
0	39
0	531
0	0
0	0
0	0
0	780
0	0
0	359
0	7
0	503
0	3
0	1488
0	3
0	10
0	1918
0	129
0	1167
0	291
0	275
0	7
0	2
0	675
0	39
0	57
0	11
0	11
0	0
0	40
0	340
0	0
0	2919
0	11
0	2
0	0
0	19
0	0
0	3
0	816
0	2
0	11407
0	18
0	12
0	1
0	5
0	2
0	3
0	1216
0	85
0	956
0	503
0	30
0	0
0	2
0	2600
0	1
0	5
0	537
0	0
0	13
0	1
0	161
0	144
0	7
0	172
0	0
0	0
0	31
0	4
0	17
0	401
0	44
0	10
0	30
0	2
0	2
0	0
0	255
0	7
0	2
0	3
0	236
0	9
0	4
0	88
0	38
0	6
0	52
0	6
0	29
0	41
0	4
0	3116
0	8
0	1
0	368
0	34
0	42
0	11
0	98
0	0
0	1
0	245
0	82
0	0
0	0
0	122
0	0
0	178
0	1
0	0
0	1
0	827
0	7
0	135
0	0
0	15
0	3
0	112
0	2
0	46
0	8
0	2
0	4
0	4
0	8
0	3
0	64
0	940
0	2
0	7
0	105
0	60
0	595
0	102
0	454
0	2
0	59
0	1
0	119
0	2
0	8
0	2823
0	17
0	273
0	3
0	0
0	1
0	269
0	4354
0	3
0	11
0	3
0	6
0	598
0	9
0	0
0	350
0	0
0	7
0	34
0	594
0	2
0	0
0	86
0	0
0	29
0	965
0	103
0	7
0	162
0	21
0	910
0	346
0	310
0	17
0	2
0	141
0	99
0	0
0	0
0	1
0	0
0	30
0	465
0	2
0	681
0	64
0	11
0	2
0	425
0	4
0	751
0	5
0	47
0	1576
0	27
0	723
0	301
0	46
0	5334
0	2
0	1
0	362
0	158
0	3046
0	2
0	99
0	1239
0	80
0	529
0	774
0	0
0	244
0	10
0	184
0	5
0	0
0	5
0	50
0	349
0	3
0	85
0	5
0	9
0	10
0	425
0	768
0	227
0	183
0	0
0	0
0	9
0	100
0	501
0	5
0	23
0	24
0	0
0	25
0	835
0	73
0	1253
0	755
0	339
0	1126
0	1322
0	49
0	2
0	0
0	20
0	4593
0	24370
0	814
0	51
0	1587
0	2
0	4
0	3
0	189
0	4
0	3
0	7
0	1
0	13
0	8
0	25
0	4
0	0
0	32
0	0
0	4
0	0
0	0
0	0
0	21
0	0
0	11
0	1
0	2
0	1
0	0
0	1
0	3
0	33
0	2
0	0
0	0
0	1
0	0
0	12
0	0
0	1
0	29
0	9
0	3
0	3
0	4
0	8
0	12
0	35
0	5
0	2
0	2
0	0
0	0
0	392
0	7
0	5028
0	6
0	4
0	15
0	20
0	1
0	164
0	1
0	9
0	0
0	2
0	0
0	2
0	3
0	0
0	9
0	0
0	0
0	64
0	3
0	0
0	1
0	32
0	1
0	0
0	1
0	5
0	14
0	0
0	0
0	0
0	0
0	5
0	0
0	1
0	0
0	3
0	0
0	12
0	5
0	13
0	0
0	0
0	2
0	9
0	0
0	2
0	59
0	89
0	9
0	0
0	0
0	6
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	10
0	7
0	1
0	0
0	0
0	1
0	5
0	1
0	6
0	14
0	0
0	1
0	3
0	10
0	0
0	10
0	4
0	54
0	11
0	2
0	0
0	0
0	6
0	14
0	1
0	2
0	0
0	0
0	0
0	0
0	2
0	4
0	0
0	10
0	0
0	0
0	622
0	1
0	0
0	9
0	1
0	0
0	13
0	0
0	0
0	49
0	0
0	7
0	0
0	26
0	1
0	30
0	327
0	7
0	9
0	2
0	3
0	79
0	4
0	0
0	2
0	8
0	0
0	2
0	2
0	24
0	4
0	19
0	2
0	28
0	1
0	9
0	9
0	12
0	4
0	37
0	1
0	5
0	0
0	0
0	0
0	25
0	1
0	15
0	0
0	0
0	0
0	1
0	3
0	0
0	0
0	2
0	5
0	33
0	0
0	4
0	0
0	0
0	0
0	1
0	0
0	0
0	1
0	1
0	1
0	0
0	2
0	0
0	2
0	12
0	5
0	1
0	1
0	5
0	1
0	2
0	0
0	0
0	5
0	2
0	1
0	1
0	0
0	0
0	21
0	11
0	18
0	1
0	0
0	1
0	0
0	1
0	1
0	2
0	6
0	43
0	2
0	0
0	2
0	0
0	11
0	1
0	15
0	1
0	0
0	0
0	0
0	1
0	0
0	36
0	1
0	0
0	0
0	5
0	0
0	0
0	25
0	0
0	1
0	1
0	38
0	4
0	0
0	1
0	1
0	0
0	0
0	0
0	21
0	1
0	0
0	10
0	9
0	3
0	3
0	3
0	0
0	1
0	1
0	0
0	6
0	0
0	0
0	0
0	1
0	0
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	15
0	0
0	1
0	0
0	6
0	0
0	14
0	1
0	0
0	0
0	8
0	119
0	0
0	3
0	2
0	3
0	0
0	1
0	4
0	0
0	1
0	0
0	0
0	0
0	2
0	3
0	0
0	18
0	0
0	0
0	1
0	0
0	3
0	0
0	0
0	4
0	3
0	2
0	5
0	3
0	0
0	1
0	0
0	0
0	1
0	4
0	1
0	0
0	0
0	2
0	5
0	666
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	4
0	6
0	4
0	0
0	0
0	10
0	3
0	4
0	0
0	0
0	5
0	0
0	1
0	0
0	3
0	8
0	2
0	2
0	9
0	0
0	0
0	2
0	4
0	1
0	1
0	0
0	4
0	2
0	4
0	4
0	0
0	0
0	4
0	1
0	0
0	4
0	24
0	2
0	1
0	0
0	0
0	4
0	1
0	0
0	0
0	0
0	2
0	1
0	0
0	0
0	9
0	2
0	9
0	6
0	2
0	0
0	3
0	0
0	3
0	0
0	1
0	2
0	5
0	0
0	17
0	1
0	0
0	21
0	0
0	21
0	2
0	0
0	0
0	0
0	0
0	2
0	2
0	1
0	2
0	0
0	1
0	0
0	3
0	0
0	10
0	6
0	0
0	4
0	6
0	9
0	15
0	4
0	29
0	1
0	5
0	8
0	0
0	9
0	0
0	0
0	2
0	5
0	1
0	2
0	1
0	3
0	1
0	1
0	0
0	2
0	0
0	0
0	0
0	8
0	2
0	0
0	0
0	1
0	1
0	2
0	0
0	4
0	1
0	2
0	0
0	1
0	2
0	0
0	3
0	3
0	2
0	0
0	5
0	1
0	1
0	0
0	0
0	0
0	1
0	1
0	3
0	0
0	4
0	1
0	2
0	1
0	18
0	5
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	13
0	4
0	5
0	4
0	0
0	4
0	0
0	1
0	0
0	1
0	1
0	1
0	0
0	0
0	2
0	0
0	0
0	0
0	7
0	0
0	31
0	13
0	0
0	0
0	11
0	0
0	2
0	2
0	1
0	3
0	3
0	0
0	3
0	1
0	0
0	9
0	2
0	0
0	238
0	0
0	9
0	3
0	4
0	2
0	0
0	3
0	0
0	1
0	4
0	5
0	1
0	0
0	6
0	0
0	4
0	1
0	2
0	1
0	8
0	0
0	3
0	2
0	0
0	0
0	0
0	0
0	4
0	5
0	8
0	0
0	35
0	3
0	0
0	0
0	0
0	0
0	2
0	2
0	2
0	0
0	0
0	1
0	2
0	1
0	5
0	0
0	1
0	0
0	2
0	2
0	2
0	0
0	5
0	1
0	0
0	0
0	2
0	0
0	1
0	4
0	0
0	0
0	0
0	1
0	0
0	2
0	4
0	0
0	1
0	3
0	3
0	2
0	2
0	0
0	0
0	65
0	1
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	1
0	5
0	1
0	1
0	0
0	2
0	2
0	11
0	0
0	0
0	3
0	1
0	5
0	0
0	1
0	0
0	0
0	1
0	4
0	6
0	1
0	16
0	0
0	22
0	6
0	2
0	1
0	7
0	1
0	5
0	11
0	0
0	0
0	5
0	3
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	1
0	2
0	31
0	0
0	1
0	0
0	3
0	23
0	25
0	1
0	24
0	1
0	0
0	4
0	4
0	0
0	0
0	49
0	6
0	0
0	10
0	2
0	0
0	0
0	1
0	6
0	0
0	2
0	0
0	0
0	0
0	1
0	2
0	1
0	7
0	2
0	9
0	1
0	19
0	2
0	0
0	1
0	1
0	3
0	0
0	0
0	1
0	0
0	2
0	0
0	24
0	94
0	1
0	4
0	0
0	2
0	3
0	7
0	1
0	2
0	0
0	0
0	0
0	5
0	6
0	0
0	10
0	1
0	3
0	0
0	3
0	0
0	5
0	1
0	1
0	5
0	2
0	0
0	0
0	10
0	0
0	0
0	0
0	0
0	5
0	0
0	0
0	0
0	2
0	1
0	1
0	0
0	1
0	1
0	20
0	4
0	0
0	2
0	5
0	1
0	3
0	1
0	3
0	0
0	0
0	2
0	0
0	1
0	0
0	1
0	1
0	2
0	0
0	3
0	15
0	3
0	5
0	6
0	1
0	1
0	5
0	2
0	0
0	0
0	0
0	1
0	0
0	1
0	1
0	2
0	3
0	0
0	0
0	0
0	0
0	1
0	5
0	4
0	3
0	3
0	0
0	10
0	2
0	0
0	14
0	1
0	3
0	0
0	3
0	1
0	1
0	0
0	20
0	0
0	6
0	6
0	12
0	1
0	0
0	402
0	1
0	0
0	55
0	11
0	0
0	6
0	1
0	0
0	7
0	3
0	11
0	0
0	0
0	0
0	1
0	9
0	2
0	37
0	1
0	1
0	6
0	1
0	1
0	12
0	2
0	10
0	1
0	1
0	1
0	1
0	0
0	9
0	0
0	0
0	3
0	22
0	2
0	0
0	26
0	18
0	5
0	1
0	1
0	0
0	0
0	8
0	0
0	2
0	0
0	7
0	1
0	2
0	3
0	5
0	0
0	0
0	3
0	0
0	2
0	0
0	0
0	0
0	3
0	0
0	0
0	5
0	3
0	5
0	3
0	0
0	0
0	0
0	0
0	0
0	1
0	2
0	0
0	30
0	1
0	1
0	1
0	2
0	2
0	1
0	1
0	1
0	21
0	0
0	0
0	1
0	45
0	0
0	31
0	4
0	7
0	8
0	1
0	2
0	22
0	0
0	0
0	4
0	1
0	0
0	0
0	0
0	0
0	10
0	1
0	178
0	0
0	0
0	2
0	0
0	0
0	4
0	7
0	14
0	1
0	2
0	16
0	7
0	21
0	1
0	4
0	4
0	19
0	0
0	0
0	7
0	1
0	0
0	31
0	0
0	0
0	1
0	3
0	290
0	6
0	26
0	12
0	1
0	2
0	1
0	4
0	11
0	0
0	1
0	0
0	0
0	0
0	5
0	23
0	0
0	2
0	0
0	0
0	1
0	3
0	47
0	0
0	0
0	0
0	11
0	1
0	6
0	1
0	1
0	7
0	3
0	41
0	1
0	0
0	0
0	8
0	1
0	0
0	0
0	3
0	0
0	0
0	10
0	0
0	0
0	0
0	1
0	1
0	2
0	5
0	2
0	19
0	3
0	0
0	0
0	1
0	0
0	1
0	2
0	1
0	15
0	0
0	0
0	1
0	6
0	9
0	0
0	23
0	16
0	3
0	3
0	1
0	9
0	0
0	1
0	9
0	0
0	1
0	0
0	0
0	2
0	0
0	8
0	0
0	0
0	2
0	5
0	0
0	2
0	1
0	0
0	2
0	1
0	0
0	0
0	0
0	11
0	0
0	0
0	3
0	0
0	5
0	0
0	0
0	69
0	0
0	1
0	0
0	1
0	1
0	3
0	6
0	1
0	0
0	18
0	1
0	13
0	6
0	438
0	1
0	6
0	18
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	11
0	0
0	2
0	23
0	1
0	31
0	239
0	3
0	2
0	6
0	0
0	11
0	10
0	0
0	3
0	10
0	0
0	1
0	0
0	1
0	5
0	3
0	1
0	2
0	0
0	24
0	4
0	2
0	9
0	2
0	2
0	0
0	0
0	0
0	0
0	3
0	34
0	1
0	4
0	0
0	3
0	6
0	0
0	37
0	1
0	32
0	22
0	1
0	6
0	2
0	0
0	0
0	1
0	12
0	1
0	0
0	0
0	1
0	0
0	1
0	3
0	2
0	0
0	5
0	1
0	0
0	5
0	6
0	0
0	3
0	3
0	9
0	0
0	2
0	0
0	1
0	1
0	0
0	4
0	0
0	0
0	24
0	0
0	2
0	0
0	5
0	1
0	2
0	1
0	1
0	0
0	2
0	6
0	5
0	0
0	1
0	105
0	0
0	0
0	9
0	0
0	0
0	1
0	0
0	0
0	1
0	41
0	10
0	25
0	0
0	0
0	0
0	6
0	0
0	2
0	0
0	0
0	1
0	0
0	5
0	2
0	0
0	1
0	15
0	0
0	29
0	0
0	5
0	0
0	11
0	1
0	3961
0	34
0	10
0	11
0	6
0	9
0	9
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	37
0	29
0	2
0	6
0	10
0	2
0	5
0	0
0	0
0	0
0	1
0	1
0	1
0	2
0	0
0	3
0	6
0	0
0	0
0	5
0	5
0	3
0	2
0	0
0	0
0	1
0	1
0	0
0	18
0	2
0	9
0	5
0	0
0	0
0	0
0	1
0	0
0	1
0	0
0	74
0	0
0	0
0	14
0	5
0	1
0	5
0	2
0	0
0	0
0	2
0	2
0	0
0	7
0	11
0	0
0	17
0	118
0	1
0	0
0	2
0	0
0	1
0	0
0	7
0	17
0	0
0	13
0	0
0	2
0	9
0	0
0	0
0	11
0	0
0	2
0	0
0	0
0	2
0	8
0	0
0	7
0	0
0	0
0	5
0	0
0	2
0	17
0	7
0	1
0	0
0	4
0	0
0	0
0	3
0	0
0	0
0	4
0	5
0	0
0	0
0	8
0	0
0	1
0	0
0	0
0	1
0	0
0	3
0	6
0	0
0	6
0	0
0	1
0	0
0	0
0	3
0	4
0	1
0	0
0	4
0	1
0	0
0	0
0	7
0	0
0	0
0	1
0	0
0	1
0	0
0	8
0	11
0	0
0	0
0	5
0	1
0	1
0	1
0	0
0	0
0	1
0	2
0	10
0	6
0	1
0	5
0	1
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	4
0	1
0	0
0	0
0	1
0	0
0	0
0	6
0	1
0	60
0	2
0	15
0	118
0	16
0	0
0	83
0	2
0	75
0	0
0	11
0	2
0	11
0	9
0	1
0	60
0	102
0	0
0	2
0	2
0	6
0	9
0	4
0	0
0	0
0	0
0	1
0	38
0	0
0	8
0	1
0	1
0	26
0	7
0	2
0	3
0	0
0	1
0	0
0	0
0	0
0	4
0	0
0	0
0	0
0	3
0	564
0	36
0	10
0	9
0	4
0	0
0	0
0	2
0	0
0	0
0	2
0	12
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	6
0	0
0	0
0	3
0	0
0	3
0	0
0	6
0	16
0	2
0	26
0	0
0	3
0	4
0	0
0	6
0	2
0	50
0	0
0	3
0	2
0	5
0	1
0	4
0	17
0	10
0	2
0	0
0	0
0	0
0	84
0	2
0	0
0	2
0	12
0	135
0	23
0	0
0	1
0	1
0	1
0	1
0	3
0	2
0	13
0	22
0	352
0	0
0	4
0	0
0	22
0	83
0	0
0	24
0	15
0	1
0	0
0	0
0	3
0	15
0	6
0	0
0	16
0	0
0	23
0	4
0	4
0	1
0	3
0	3
0	4
0	2
0	38
0	25
0	0
0	0
0	1
0	9
0	0
0	8
0	2
0	0
0	1
0	3
0	9
0	0
0	0
0	2
0	3
0	7
0	18
0	1
0	1
0	2
0	8
0	5
0	0
0	0
0	1
0	0
0	11
0	2
0	7
0	1
0	0
0	0
0	0
0	0
0	0
0	1
0	2
0	1
0	0
0	0
0	0
0	1
0	0
0	24
0	1
0	4
0	8
0	0
0	79
0	4
0	0
0	0
0	0
0	2
0	0
0	23
0	0
0	3
0	1
0	1
0	0
0	0
0	12
0	3
0	9
0	0
0	21
0	0
0	1
0	0
0	5
0	98
0	1
0	3
0	0
0	0
0	34
0	0
0	0
0	2
0	23
0	1
0	0
0	21
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	6
0	0
0	6
0	0
0	1
0	3
0	0
0	0
0	4
0	1
0	2
0	2
0	1
0	1
0	0
0	2
0	6
0	1
0	0
0	2
0	0
0	0
0	2
0	2
0	0
0	8
0	1
0	3
0	0
0	16
0	0
0	0
0	8
0	0
0	0
0	0
0	5
0	3
0	3
0	6
0	0
0	0
0	0
0	6
0	0
0	18
0	4
0	0
0	2
0	2
0	1
0	0
0	0
0	1
0	0
0	9
0	1
0	6
0	2
0	0
0	1
0	0
0	13
0	2
0	0
0	1
0	0
0	1
0	1
0	1
0	1
0	3
0	0
0	2
0	39
0	1
0	14
0	4
0	0
0	1
0	8
0	2
0	4
0	0
0	0
0	0
0	2
0	7
0	0
0	0
0	1
0	1
0	0
0	2
0	4
0	7
0	27
0	6
0	6
0	0
0	0
0	2
0	23
0	0
0	7
0	0
0	2
0	0
0	48
0	1
0	3
0	1
0	1
0	14
0	0
0	0
0	26
0	5
0	0
0	1
0	0
0	2
0	5
0	32
0	21
0	2
0	12
0	0
0	62
0	24
0	0
0	4
0	5
0	50
0	0
0	6
0	3
0	0
0	2
0	7
0	0
0	0
0	1
0	0
0	0
0	3
0	0
0	1
0	2
0	1
0	0
0	3
0	5
0	2
0	0
0	0
0	4
0	27
0	0
0	8
0	1
0	1
0	0
0	0
0	0
0	7
0	1
0	80
0	5
0	11
0	536
0	11
0	3
0	5
0	0
0	3
0	0
0	1
0	0
0	0
0	1
0	5
0	0
0	3
0	1
0	0
0	10
0	0
0	0
0	0
0	3
0	1
0	1
0	14
0	1
0	31
0	1
0	45
0	48
0	4
0	7
0	0
0	1
0	0
0	0
0	7
0	0
0	0
0	1
0	7
0	4
0	0
0	0
0	1
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	4
0	3
0	0
0	5
0	0
0	40
0	20
0	3
0	1
0	0
0	4
0	6
0	3
0	0
0	4
0	2
0	2
0	0
0	0
0	0
0	1
0	1
0	0
0	2
0	0
0	5
0	1
0	3
0	1
0	0
0	0
0	0
0	5
0	3
0	0
0	2
0	0
0	17
0	2
0	0
0	6
0	17
0	4
0	2
0	2
0	9
0	3
0	25
0	4
0	8
0	0
0	0
0	0
0	5
0	23
0	4
0	2
0	0
0	1
0	1
0	1
0	4
0	8
0	4
0	0
0	0
0	0
0	2
0	0
0	0
0	2
0	0
0	0
0	0
0	1
0	0
0	0
